"招聘单位","招聘岗位","薪资区间","工作地点","工作经验","学历要求","岗位属性","类别","发布时间","职位诱惑","职位描述","工作地址","爬取时间"
"第四范式数据智能部","深度学习","25k-50k","北京 ","经验1-3年","硕士及以上","全职","机器学习 | 深度学习 | 算法","2018-08-08  ","人工智能,晋升空间,牛人超多,不打卡","岗位职责:1、负责物体检测与识别、特征提取、图像检索、分割、GAN、模型压缩、网络寻优等相关算法的设计与研发，对相关最新技术和发展方向进行跟踪调研；2、负责算法优化、分析和产品化，并输出相关文档。任职要求：1、计算机视觉、图像处理、机器学习、计算机、数学等相关专业硕士及以上学历，在该领域有很好的技术积累；2、熟练掌握C/C++语言或python、opencv、linux，具有较强的算法分析和实现能力；3、具有丰富的深度学习模型的训练和调试经验、熟悉一种以上的深度学习框架（caffe/tensorflow等）；4、具有良好的沟通能力和解决问题能力；5、对常用深度学习的网络框架如ResNet、VGG、Unet、Yolo、Faster Rcnn等运用过并有深入理解优先；6、有深度学习经验，CUDA/cuDNN加速经验，发表过相关领域的高质量论文优先；7、对模型压缩、调优理论有经验的优先。","北京-海淀区-上地-上地颐泉汇3层","2018-08-13 16:46:46"
"京东集团大数据与智能供应链","算法工程师-深度学习方向","30k-60k","北京 ","经验3-5年","本科及以上","全职","视频 | 深度学习 | 算法","2018-07-19  ","竞争力薪酬,平台有挑战,团队氛围好","职位描述：1. 参与构建以客户服务为核心的人货场基础标签体系，负责特定需求的深度学习算法解决方案。2、负责针对业务问题场景，设计和实现具体应用的深度学习模型/策略/算法，改进业务。3、深度研究文本、图片、视频等多种内容数据的语义理解的算法和技术，完成相关标签学习。任职要求1、计算机/通信/电子/数学/物理专业硕士以上，学历高者优先，发表过相关领域高品质论文者优先第一或第二作者优先2、熟悉主流开源框架,如caffe/tensorflow等，丰富的机器学习、图像识别/自然语言处理等相关经验3、熟悉机器学习常用算法，很强的动手开发能力，精通Python/R/Matlab之一，熟悉Tensorflow/Keras的开发部署4、熟悉神经网络理论，熟练使用TensorFlow、Keras进行建模和训练。熟悉CNN\RNN\LSTM\ReinforcedLearning原理。5、很强的逻辑分析、问题定位、数学推理能力，以及求知欲和快速学习能力6、在GitHub等平台上有好的开源项目贡献值优先","北京-通州区-京东大厦","2018-08-13 16:46:49"
"Udesk－企业级智能客服平台研发部","机器学习","15k-30k","北京 ","经验1-3年","本科及以上","全职","企业服务 | 机器学习 | 搜索 | NLP | 算法","10:02  ","团队强悍,待遇丰厚,数据规模,场景明确","职位描述：","北京-西城区-西直门-西直门南大街2号成铭大厦C座16层1605（西直门地铁站C口）","2018-08-13 16:46:52"
"荔枝","深度学习工程师","20k-40k","广州 ","经验1-3年","硕士及以上","全职","机器学习 | 深度学习","10:35  ","亿级用户产品，技术大牛多，薪酬棒福利好~","岗位职责：1、展开与音频相关的机器学习/深度学习等相关领域研究和开发工作；2、利用深度学习在音质、音色等维度上对荔枝fm平台上音频节目进行评价或转换。岗位要求：1、硕士或以上学历，至少完整做过一个机器学习项目；2、在深度学习领域有较深的理论研究和实践经验；3、熟悉至少一种当今主流的深度学习框架，包括tensorflow、caffe等；4、熟悉深度学习的可视化工具（如TensorBoard）者优先；5、思路清晰，主动性强，有很强的自我驱动力","广州-天河区-棠下-黄埔大道中羊城创意产业园","2018-08-13 16:46:54"
"中移在线服务有限公司互联网运营中心","机器学习","15k-30k","郑州 ","经验3-5年","硕士及以上","全职","教育 | 机器学习 | 算法","11:09  ","六险两金,扁平化,带薪培训","职位诱惑：","郑州-高新区-中移在线服务有限公司","2018-08-13 16:46:57"
"海深科技研发","深度学习工程师","25k-45k","上海 ","经验1-3年","硕士及以上","全职","云计算 | 人工智能 | NLP | 计算机视觉 | 模式识别","2天前  ","年底多薪,技术大牛,名校名公司","要求：","上海-浦东新区-张江-张江","2018-08-13 16:47:01"
"蓦然认知科技研发部","深度学习工程师","25k-50k","北京 ","经验不限","本科及以上","全职","软件开发 | ERP","15:38  ","五险一金,环境舒适,技术大牛,前景喜人","岗位职责","北京-海淀区-学院路-学院路甲5号768创意产业园区东门A座2号门4楼","2018-08-13 16:47:04"
"易鑫集团","深度学习(J12957)","15k-30k","北京 ","经验1-3年","本科及以上","全职","深度学习","14:11  ","上市企业,五险一金","工作职责:负责物体检测, 识别, 追踪, 语义分割等某个领域前沿技术的研发，优化，移植 深度学习前沿技术研究与跟进任职资格:1 计算机视觉，图像处理，机器学习，模式识别等相关专业本科及以上学历 2 扎实的机器学习、深度学习基础，了解深度学习主流技术，精通至少一种深度学习框架 3 熟练掌握c/c++/python语言及常用数据结构算法，动手能力强，有较强的算法分析及实现能力 4 熟练阅读相关领域英文论文并能快速编程实现5 熟悉模型压缩，优化，ARM移植者优先6 在顶级学术会议期刊发表过相关论文， 参加过国际国内算法类竞赛，并取得一定名次者优先","北京-海淀区-西直门-海淀区首体南路6号新世纪饭店写字楼","2018-08-13 16:47:07"
"苏州锦佰安研发部","深度学习研究员","20k-40k","北京 ","经验不限","本科及以上","全职","机器学习 | 深度学习 | 算法","15:30  ","人工智能,前景广阔,福利齐全,技术领先","岗位职责：","北京-海淀区-上地-上地三街9号金隅嘉华大厦B座9层B1010","2018-08-13 16:47:10"
"区块节点","深度学习研究员","30K-40K","北京 ","经验5-10年","硕士及以上","全职","架构师","10:31  ","发展前景乐观","工作职责：","北京-朝阳区--北京市朝阳区创达三路912号靠近东方国信","2018-08-13 16:47:13"
"AI考拉技术部","深度学习工程师","10k-20k","广州 ","经验不限","学历不限","全职","人工智能 | 机器学习 | 深度学习 | NLP","11:58  ","五险一金,年度体检,员工旅游,餐饮补贴","岗位职责:","广州-海珠区-客村-新港中路艺苑南路13号大院5栋201-1室","2018-08-13 16:47:16"
"云天励飞AI技术部","深度学习工程师A","20k-40k","深圳 ","经验不限","硕士及以上","全职","机器学习 | 深度学习 | 算法","09:48  ","技术专家,成长快,气氛佳",,"深圳-福田区-上步-上步中路1003号科学馆7层","2018-08-13 16:47:19"
"搜狗","智能语音-深度学习研究员","20k-40k","北京 ","经验3-5年","硕士及以上","全职","深度学习","08:58  ","海量数据，超算平台，畅游人工智能时代","【项目介绍】","北京-海淀区-五道口-中关村东路一号院清华科技园搜狐网络大厦","2018-08-13 16:47:23"
"数美","深度学习工程师","25k-50k","杭州 ","经验1-3年","本科及以上","全职","机器学习 | 深度学习 | 算法","07:12  ","行业大咖,自由开放,Geek","职位描述：","杭州-余杭区-仓前-文一西路人工智能小镇","2018-08-13 16:47:25"
"Roadstar.ai","机器学习/深度学习工程师","20k-40k","深圳 ","经验应届毕业生","本科及以上","全职","人工智能 | 机器学习 | 深度学习","2018-07-30  ","高薪高福利,发展平台好,全日餐饮,六险一金","工作职责：","深圳-龙岗区-坂田-坂田街道梅坂大道与雅宝路交汇处星河World写字楼F座15楼","2018-08-13 16:47:29"
"第四范式数据智能部","深度学习算法","20k-40k","北京 ","经验不限","硕士及以上","全职","云计算 | 深度学习 | 算法","2018-08-08  ","人工智能,晋升空间,大牛超多,不打卡","工作职责：• 设计、开发深度学习产品• 优化系统，解决GPU调度、深度学习算法等性能问题岗位要求：• 计算机相关，本科或以上学历• 1+年时间深度学习相关产品开发经验，具有扎实的代码功底，熟悉C++/Python• 掌握Docker/Kubernetes等容器技术，并有实际开发经验• 精通TensorFlow等开源机器学习框架，熟悉其性能调优方法，并有实际经验• 良好的沟通和团队协作能力• 具有开源项目贡献者，尤其是在TensorFlow或Kubernetes相关项目的优先","北京-海淀区-上地-上地颐泉汇3层","2018-08-13 16:47:43"
"苏州锦佰安研发部","深度学习研究员","15k-20k","苏州 ","经验应届毕业生","本科及以上","全职","机器学习 | 深度学习 | 算法","15:30  ","人工智能,前景广阔,福利齐全,技术领先","岗位职责：","苏州-工业园区-独墅湖-新平街388号腾飞创新园21幢1205","2018-08-13 16:47:46"
"蓦然认知科技AI研发部","深度学习研究员","5k-7k","北京 ","经验应届毕业生","本科及以上","实习","NLP | 搜索 | 数据挖掘","15:38  ","技术大牛,扁平化管理,无打卡,定期培训","蓦然认知，智能交互决策引擎技术的领航者；“小蓦机器人”（Mor）是由北京蓦然认知科技有限公司研发的一款智能语音交互及决策引擎。它可为汽车、家居、手机等硬件设备提供流畅的人机对话及决策服务；替代部分人工服务如前台、导游、助理等客服工作，是一个可快速移植，实时学习，多场景融合的机器人认知及交互系统。我们相信小蓦机器人的持续演进将改变人与机器之间的交互方式和信息获取方式，并最终形成全新的物联网入口。","北京-海淀区-学院路-学院路甲5号768创意产业园区东门A座2号门4楼","2018-08-13 16:47:52"
"竹间智能科技(上海)有限公司研发部","深度学习专家","20k以上","上海 ","经验3-5年","硕士及以上","全职","深度学习","10:12  ","弹性工作 免费下午茶点心 Macbook","你对人工智能(AI)有热诚吗？","上海-徐汇区-田林-宜山路700号新宜街A1栋303室（地铁九号线桂林路站4号口）","2018-08-13 16:47:56"
"贝壳","机器学习","30k-60k","北京 ","经验1-3年","本科及以上","全职","机器学习 | 深度学习 | NLP | 图像处理","09:24  ","15薪,大平台,三餐免费,健身房","工作职责:1.链家网搜索算法架构设计与研发 2.搜索Ranking研究，关注排序效果CTR和转化效果CVR任职资格:1.计算机相关专业统招本科以上学历，2年以上相关工作经验；2.有较强的算法基础和Java\Python\C++编码能力。3.熟悉linux环境，熟悉shell编程；4.具有统计或数据挖掘背景，并对机器学习算法和理论有较深入的研究          5.在机器学习或数据挖掘方向有较强的积累，熟悉经典的算法并有实践经验，包括LTR、LR、FTRL、SVM、GBDT、Reinforcement Learning、Deep Learning  6.深入理解全文搜索，熟悉倒排索引、中文分词、排序、Query分析等相关技术；7.熟悉lucene/solr/elastic search至少其中1项，并有深入理解8.有大规模数据挖掘经验者优先","北京-海淀区-上地-开拓路11号福道大厦","2018-08-13 16:47:59"
"金山云视频生态研发部","深度学习实习生","2k-4k","北京 ","经验不限","本科及以上","实习","深度学习","14:29  ","提供三餐,弹性工作","职位描述:（工作内容和工作职责）","北京-海淀区-小营西路33号金山软件大厦","2018-08-13 16:48:03"
"东吴在线北京团队","深度学习工程师","15K-25K","北京 ","经验3-5年","本科及以上","全职","人工智能 | 机器学习 | 深度学习","11:27  ","券商系,扁平管理,福利贴心,环境氛围好","如果你技术出身，沉迷于深度学习、强化学习等AI算法，正在寻找新的应用蓝海","北京-朝阳区-国贸-国际财源中心A座1602室","2018-08-13 16:48:06"
"图灵机器人工程部","深度学习工程师-序列生成/TTS","20k-30k","北京 ","经验不限","硕士及以上","全职","Python | 算法 | 机器学习","11:08  ","大神带队","职位诱惑：","北京-海淀区-上地-农大南路1号硅谷亮城5号楼6层","2018-08-13 16:48:09"
"去哪儿网金融事业部","深度学习专家-金融事业部J...","20k-40k","北京 ","经验3-5年","硕士及以上","全职","金融 | 算法 | 数据挖掘 | 数据分析","11:21  ","薪资福利，成长空间，核心业务","工作职责：1.开展机器学习/深度学习等相关领域研究和开发工作；2.负责搭建深度学习框架，解决金融方向相关的风控决策优化；3.跟踪及研究深度学习前沿技术。任职资格：1.计算机或数学专业研究生及以上学历，且有较好的数学/统计学基础；2.有较强的算法分析和实现能力，熟练掌握java/Python等编程语言，有Linux开发经验；3.熟悉通用机器学习算法，有丰富的利用机器学习算法解决实际业务问题的经验；4.熟悉至少一种DeepLearning训练工具(caffe/tensorflow/theano/keras/mxnet等)；5.熟悉深度学习不同架构的应用场景，了解训练过程中的trick；6.有kaggle等竞赛经历或ImageNet等大规模数据集经历优先","北京-海淀区-中关村-丹棱街3号中国电子大厦B座17层","2018-08-13 16:48:12"
"中科院自动化所复杂系统实验室","数据解析与深度学习工程师...","8k-10k","北京 ","经验不限","硕士及以上","全职","大数据 | 数据挖掘 | 数据分析","10:34  ","解决户口,优秀团队,办公环境好,接受应届生","海外归国留学生解决北京户口。岗位职责：1.海量数据解析，海量数据查询挖掘分析2.根据不同应用个性化数据建模，针对用户个性化需求提供数据分析服务3.大数据平台搭建、大数据分析框架的研发岗位要求：1.重点高校计算机、软件工程等相关专业硕士及以上学位，具有良好的统计学、数学、人工智能和数据挖掘知识基础2.熟悉常用的机器学习、NLP、深度学习工具，如：Scikit-Learn、NLTK、Tensorflow等数据挖掘工具使用经验者优先3.有大规模数据处理经验；熟悉Hadoop、Hbase、Spark相关框架者优先4.对海量数据分析、挖掘有浓厚兴趣，沉稳厚重；具备强烈的进取心、求知欲及团队合作精神","北京-海淀区-中关村-中关村东路95号","2018-08-13 16:48:18"
"搜狗","智能问答-深度学习研究员-...","20k-35k","北京 ","经验3-5年","本科及以上","全职","数据挖掘","08:58  ","研究领域前沿，发展空间巨大，技术积淀深厚","【项目描述】","北京-海淀区-五道口-中关村东路一号院清华科技园搜狐网络大厦","2018-08-13 16:48:22"
"商汤科技","深度学习研究员","15k-30k","杭州 ","经验不限","硕士及以上","全职","人工智能 | 深度学习 | 机器学习","2018-08-08  ","深度学习","工作职责:1，负责深度学习在SLAM领域的调研和应用2，负责基于深度学习的光流，VO等算法的应用3，负责基于深度学习的标志识别，物体识别等工作，应用于基于Marker和Object的SLAM和AR任职资格:1、计算机/数学/电子工程等相关专业，扎实的数学（数值优化，线性代数，概率论）和编程（C++，Linux）基础；2、有SLAM或者深度学习、神经网络等相关项目经历者优先，有计算机视觉/机器人等领域相关论文优先；3、有高性能计算（GPU、DSP，NEON编程）经验者优先。","杭州-西湖区-西溪-蒋村商务中心B1-4F","2018-08-13 16:48:25"
"太美医疗科技AI实验室","深度学习","15k-25k","上海 ","经验1-3年","硕士及以上","全职","数据挖掘","2018-08-01  ","open,free,money","岗位职责：","上海-徐汇区-桂箐路7号华东理工科技园G7园区1号楼7F","2018-08-13 16:48:28"
"Face++PPG","深度学习系统工程师","25k-50k","北京 ","经验3-5年","本科及以上","全职","算法","2018-08-08  ","核心研发团队，大牛多","工作职责：","北京-海淀区-北京大学-科学院南路2号融科资讯中心A座3层","2018-08-13 16:48:32"
"数美","深度学习工程师","25k-50k","北京 ","经验1-3年","本科及以上","全职","机器学习 | 深度学习 | 算法","07:12  ","行业大咖,自由开放,Geek","职位描述：","北京-朝阳区-望京-望京诚盈中心","2018-08-13 16:48:35"
"金山云AI&KMR","深度学习研发工程师","20k-40k","北京 ","经验1-3年","本科及以上","全职","云计算 | 机器学习 | 深度学习","14:29  ","免费三餐,免费班车,下午茶,节日福利","岗位职责：","北京-海淀区-小营西路33号金山软件大厦","2018-08-13 16:48:53"
"数美","深度学习工程师","20k-40k","杭州 ","经验1-3年","本科及以上","全职","算法 | 数据挖掘","07:12  ","行业大咖,自由开放,Geek",,"杭州-余杭区-仓前-文一西路人工智能小镇","2018-08-13 16:48:57"
"有鱼金融科技技术部","深度学习工程师","15k-30k","上海 ","经验不限","本科及以上","全职","移动互联网 | 数据挖掘","10:27  ","海量数据，行业前三，极客团队，无限发挥！","岗位职责：","上海-徐汇区-漕宝路-桂平路391号Ａ座５楼（新漕河泾商务中心）","2018-08-13 16:49:02"
"网易资源管理中心","深度学习","30k-50k","北京 ","经验3-5年","硕士及以上","全职","广告营销 | 数据挖掘","1天前  ","老板好,核心,稳定,有挑战","工作内容：使用深度学习技术提高效果广告投放的精准度，提高网易传媒广告系统的点击率、转化率和变现能力岗位要求：1， 熟悉常见的人工智能算法和数据挖掘技术2， 掌握深度学习的基本理论和业界最新实践动态3， 熟悉tesnsorflow等深度学习的计算框架4， 精通开源分布式机器系统者优先， 有1年以上广告/推荐算法工作经验者优先","北京-海淀区-中关村-西北旺中关村软件园二期网易北京研发中心","2018-08-13 16:49:05"
"ZenjoyMX Player","机器学习","15k-30k","北京 ","经验1-3年","本科及以上","全职","广告营销 | 视频 | 算法 | 数据挖掘","10:51  ","六险一金,年底双薪,出国旅行,包午晚餐","工作职责：","北京-东城区-朝阳门-朝阳门银河SOHO","2018-08-13 16:49:08"
"FitTime睿健时代智能技术中心","深度学习初级工程师","15k-25k","北京 ","经验1-3年","本科及以上","全职","广告营销 | 算法 | 搜索 | 数据挖掘","10:28  ","高薪资,福利多多,内部晋升,大牛团队","---你需要参与---","北京-朝阳区-望京-绿地中国锦","2018-08-13 16:49:11"
"小白世纪研发部","深度学习","20k-40k","北京 ","经验不限","硕士及以上","全职","视频 | 人工智能 | 机器学习 | 图像处理 | 模式识别","2018-07-26  ","清华团队,大咖云集,创业公司,期权激励","岗位职责：","北京-海淀区-学院路-王庄路清华同方科技广场D座东楼1506","2018-08-13 16:49:15"
"曜辉科技研发部","深度学习工程师-NLP方向","20k-35k","北京 ","经验1-3年","本科及以上","全职","人工智能 | 深度学习 | NLP | 算法","2天前  ","不打卡,高成长,核心成员,发展空间大","职位描述：","北京-朝阳区-来广营-望京诚盈中心C1104","2018-08-13 16:49:18"
"云天励飞AI技术部","深度学习架构师","20k-40k","深圳 ","经验不限","本科及以上","全职","云计算 | 服务器端 | 云计算","09:48  ","核心部门,算法团队,平台发展,行业前景","岗位职责：","深圳-福田区-上步-上步中路1003号7层","2018-08-13 16:49:21"
"HoloMatic","深度学习工程师","15k-30k","北京 ","经验3-5年","本科及以上","全职","汽车 | 地图 | 人工智能 | 算法 | 计算机视觉 | 图像处理","10:08  ","14薪,弹性,福利,扁平","岗位职责：","北京-朝阳区-顺白路12号比目鱼创业园B座301","2018-08-13 16:49:24"
"联想集团PC&SD","深度学习资深专家","30k-55k","北京 ","经验5-10年","硕士及以上","全职","大数据 | 数据挖掘","3天前  ","大平台,超棒团队,超赞福利,五险一金","Key Responsibilities:","北京-海淀区-西北旺-联想总部(北京)园区","2018-08-13 16:49:28"
"星汉数智研发部","机器学习","10k-15k","长沙 ","经验不限","硕士及以上","全职","软件开发","11:10  ","扁平化管理,周末双休,五险一金,交通补助","工作职责：","长沙-开福区-芙蓉北路-车站北路649号通华天都1栋26楼","2018-08-13 16:49:31"
"360","机器学习","40k-80k","北京 ","经验3-5年","本科及以上","全职","大数据 | 算法 | 数据挖掘","2018-08-07  ","全额试用期 弹性工作 免费三餐 健身房等","岗位职责：","北京-朝阳区-酒仙桥-酒仙桥路6号院（电子城•国际电子总部）","2018-08-13 16:49:34"
"新浪微博研发中心","00141-机器学习团队-深度...","50k-80k","北京 ","经验3-5年","硕士及以上","全职","后端","2018-07-26  ","绩效奖金","【职位描述】","北京-海淀区-西北旺东路10号院西区8号楼新浪总部大厦","2018-08-13 16:49:38"
"海深科技研发","深度学习实习生","8k-15k","上海 ","经验应届毕业生","硕士及以上","实习","云计算 | 人工智能 | 机器学习 | 计算机视觉 | 模式识别","2天前  ","年底多薪,技术大牛,名校名公司","职位描述：","上海-浦东新区-张江-张江","2018-08-13 16:49:41"
"小白世纪深度学习","深度学习研究员","20k-40k","北京 ","经验不限","硕士及以上","全职","人工智能 | 机器学习 | 计算机视觉 | 图像处理","2018-07-26  ","清华团队,扁平管理,工作餐,年轻团队","岗位职责：","北京-海淀区-学院路-王庄路清华同方科技广场D座东楼1506","2018-08-13 16:49:56"
"去哪儿网携程金融","机器学习/深度学习/数据挖...","20k-40k","上海 ","经验3-5年","硕士及以上","全职","互联网金融 | 支付 | 算法 | 数据挖掘","11:21  ","核心业务,发展空间,团队一流,薪资福利佳","工作职责：1.开展机器学习/深度学习等相关领域研究和开发工作；2.负责搭建深度学习框架，解决金融方向相关的风控决策优化；3.跟踪及研究深度学习前沿技术。任职资格：1.计算机或数学专业研究生及以上学历，且有较好的数学/统计学基础；2.有较强的算法分析和实现能力，熟练掌握java/Python等编程语言，有Linux开发经验；3.熟悉通用机器学习算法，有丰富的利用机器学习算法解决实际业务问题的经验；4.熟悉至少一种DeepLearning训练工具(caffe/tensorflow/theano/keras/mxnet等)；5.熟悉深度学习不同架构的应用场景，了解训练过程中的trick；6.有kaggle等竞赛经历或ImageNet等大规模数据集经历优先","上海-长宁区-北新泾-凌空SOHO","2018-08-13 16:49:59"
"武汉政通","深度学习研究员","13k-18k","武汉 ","经验1-3年","本科及以上","全职","机器学习 | 深度学习 | 算法","09:52  ","AI前沿技,大牛多,福利好","岗位职责：","武汉-洪山区-光谷-光谷金融港B4栋12楼","2018-08-13 16:50:02"
"我在家数据部","深度学习工程师","25k-50k","杭州 ","经验不限","本科及以上","全职","深度学习","2018-08-06  ","顶级资本,核心项目,数据驱动,牛人多","公司以家具体验共享直购模式为基础，结合图像识别和增强现实技术，开拓现实场景购物市场，急需有远见卓识的专业人员加入！","杭州-余杭区-仓前-文一西路1218号恒生科技园","2018-08-13 16:50:07"
"roobo技术部","深度学习专家","35k-50k","北京 ","经验3-5年","本科及以上","全职","人工智能 | 机器学习 | 深度学习 | 算法","10:07  ","人工智能,办公环境,团队氛围","工作职责","北京-东城区-朝阳门-银河soho","2018-08-13 16:50:10"
"云天励飞AI技术部","深度学习架构师A","20k-40k","深圳 ","经验1-3年","本科及以上","全职","深度学习 | 搜索","09:48  ","五险一金,人工智能,成长快,气氛佳","工作职责:","深圳-福田区-上步-上步中路1003号科学馆7层","2018-08-13 16:50:14"
"筷子科技技术部","深度学习-算法团队负责人","50k-80k","广州 ","经验3-5年","本科及以上","全职","人工智能 | 机器学习 | 深度学习 | 算法","15:36  ","人工智能,产品牛,前景好,氛围活跃","职位描述：","广州-越秀区-水荫路119号星光映景大厦23层05-08单元","2018-08-13 16:50:19"
"新浪微博微博机器学习研发部","机器学习研发部-深度学习专家","30k-60k","北京 ","经验3-5年","硕士及以上","全职","机器学习 | 深度学习 | 算法","2018-07-25  ","大平台,福利待遇好,发展前景好","【职位描述】","北京-海淀区-马连洼-西北旺东路10号院西区8号楼新浪总部大厦","2018-08-13 16:50:22"
"XAG极飞科技研发中心","深度学习算法工程师","10k-20k","广州 ","经验不限","本科及以上","全职","机器学习 | 深度学习 | 计算机视觉 | 算法","15:55  ","周末双休,五险一金,带薪年假,福利多多","岗位职责：","广州-天河区-思成路1号高唐软件园北明软件大厦3A01","2018-08-13 16:50:25"
"海深科技研发","深度学习高级工程师","30k-50k","上海 ","经验1-3年","硕士及以上","全职","云计算 | 人工智能 | NLP | 计算机视觉 | 模式识别","2天前  ","年底多薪,技术大牛,名校名公司","要求：","上海-浦东新区-张江-张江","2018-08-13 16:50:28"
"锐泰利集团研发中心","深度学习研究员","8k-15k","厦门 ","经验不限","本科及以上","全职","机器学习 | 深度学习 | 算法","2018-08-09  ","AI专家,团队扁平,弹性工作,落户厦门","（1）至少1年深度学习建模算法经验；（2）熟悉Tensorflow、Keras、Mxnet、caffe至少一种平台；（3）工作职责：改进、调优算法；设计新的算法；数据收集处理等；也欢迎优秀的应届生。","厦门-思明区-前埔医院-软件园二期望海路61号","2018-08-13 16:50:32"
"顶点软件福州研发中心","机器学习/深度学习/算法工...","10k-15k","福州 ","经验不限","本科及以上","全职","大数据 | 机器学习 | 深度学习 | 算法","09:01  ","六险一金,餐补体检等,员工旅游,丰厚年终奖","工作职责：","福州-鼓楼区-铜盘-软件园A区13#顶点软件中心","2018-08-13 16:50:35"
"好大夫在线","机器学习","25k-50k","北京 ","经验不限","本科及以上","全职","图像处理","1天前  ","大公司,大平台,空间大,机会多","工作职责：1. 用机器学习、文本挖掘等技术，对结构化和非结构化数据进行挖掘，发现其潜在关系，指导医疗大数据应用落地；2. 构建通用的分布式环境下机器学习系统，快速支持算法应用；3. 参与文本意图分析，包括文本分类和聚类，拼写纠错，实体识别与消歧，中心词提取，短文本理解等；4. 探索医疗AI领域。工作要求：1. 计算机/通信等相关专业，硕士及以上学历，有较好的理论基础和快速的学习能力；2. 熟练掌握TensorFlow，pyTorch，Caffe，HTS等社区开源工具中的一种及以上；3. 对常用的机器学习/深度学习算法有深入理解，例如：LR/GMM/SVM/CRF/MaxEnt/HMM/NN 等；4. 熟悉 linux 开发环境，掌握至少一门编程语言，如 C++、Python等；5. 有NLP或图像领域的工作或研究经验，搭建过实际线上系统者优先；6. 表达能力强，乐观向上，自我驱动力强，具备敏锐的洞察力和良好的抗压能力。","北京-朝阳区-尚8里文创园d座","2018-08-13 16:50:39"
"Bigo研发技术部-机器学习","高级语音算法工程师（深度...","40k-65k","北京 ","经验3-5年","硕士及以上","全职","人工智能 | 语音合成 | 算法","13:09  ","大牛同事,技术分享,技术深研,资源超多","岗位职责：","北京-海淀区-学院路-北京海淀区知春路7号致真大厦D座12层","2018-08-13 16:50:44"
"深思考人工智能机器人算法部","深度学习算法工程师","15k-30k","北京 ","经验不限","硕士及以上","全职","软件开发 | C++","09:56  ","人工智能,核心岗位,发展空间大",,"北京-海淀区-上地-上地信息路12号中关村发展大厦B座203","2018-08-13 16:50:47"
"roobo技术部","深度学习专家","40k-80k","北京 ","经验3-5年","硕士及以上","全职","人工智能 | 机器学习 | 深度学习 | NLP","10:07  ","扁平管理,人工智能","【岗位职责】：","北京-东城区-朝阳门-银河soho","2018-08-13 16:51:02"
"新浪微博新浪微博","00159-深度学习中高级工程师","40k-70k","北京 ","经验5-10年","本科及以上","全职","后端","2018-08-09  ","五险一金；,带薪休假；","""1.负责从事深度学习框架搭建，包括机器学习、图像处理等的算法和系统研发;","北京-海淀区-西北旺东路10号院西区8号楼新浪总部大厦","2018-08-13 16:51:05"
"好大夫在线","机器学习","25k-50k","北京 ","经验不限","本科及以上","全职","人工智能 | 深度学习 | 图像处理","1天前  ","大公司,大平台,机会多,空间大","工作职责：1. 用机器学习、文本挖掘等技术，对结构化和非结构化数据进行挖掘，发现其潜在关系，指导医疗大数据应用落地；2. 构建通用的分布式环境下机器学习系统，快速支持算法应用；3. 参与文本意图分析，包括文本分类和聚类，拼写纠错，实体识别与消歧，中心词提取，短文本理解等；4. 探索医疗AI领域。工作要求：1. 计算机/通信等相关专业，硕士及以上学历，有较好的理论基础和快速的学习能力；2. 熟练掌握TensorFlow，pyTorch，Caffe，HTS等社区开源工具中的一种及以上；3. 对常用的机器学习/深度学习算法有深入理解，例如：LR/GMM/SVM/CRF/MaxEnt/HMM/NN 等；4. 熟悉 linux 开发环境，掌握至少一门编程语言，如 C++、Python等；5. 有NLP或图像领域的工作或研究经验，搭建过实际线上系统者优先；6. 表达能力强，乐观向上，自我驱动力强，具备敏锐的洞察力和良好的抗压能力。","北京-朝阳区-尚8里文创园d座","2018-08-13 16:51:08"
"数美研发中心","机器学习","20k-40k","北京 ","经验1-3年","本科及以上","全职","广告营销 | 大数据 | 数据挖掘 | 数据分析","07:12  ","海量数据,顶级团队,飞速发展","360、小米、百度等顶级互联网公司联合投资，顶级大数据公司","北京-朝阳区-望京-望京诚盈中心","2018-08-13 16:51:12"
"图普科技（深度学习图像识别云）研发部","深度学习研究员","25k-50k","杭州 ","经验不限","博士及以上","全职","后端 | 服务器端","11:18  ","人工智能,高速发展,氛围轻松,期权","岗位职责：","杭州-西湖区-天目山路-文三路与工专路交叉口黄龙万科中心G座1501","2018-08-13 16:51:16"
"柏视医疗","深度学习算法工程师","20k-40k","广州 ","经验3-5年","硕士及以上","全职","人工智能 | 深度学习","10:42  ","医疗健康,技术大牛,ai医疗","工作职责:","广州-海珠区-广州大道南-广州市海珠区新港西路135号中大科技园","2018-08-13 16:51:19"
"四维图新NTD-新技术研发部","深度学习算法工程师","15k-25k","北京 ","经验1-3年","本科及以上","全职","智能硬件 | 人工智能 | 机器学习 | 计算机视觉 | 算法","10:23  ","核心部门核心岗位 技术成长快","岗位描述：","北京-海淀区-西北旺-四维图新大厦","2018-08-13 16:51:23"
"Yi+算法","深度学习专家","40k-80k","北京 ","经验3-5年","硕士及以上","全职","人工智能 | 机器学习 | 计算机视觉 | 图像处理","14:55  ","股票期权,技术大牛,晋升空间,弹性工作","岗位职责","北京-海淀区-中关村-丹棱街6号中关村金融大厦","2018-08-13 16:51:26"
"哈罗单车技术部","机器学习","20k-40k","上海 ","经验3-5年","本科及以上","全职","人工智能 | 机器学习 | 深度学习","2018-08-08  ","年底双薪","工作职责：","上海-闵行区-秀文路西子国际大厦1号楼5楼","2018-08-13 16:51:30"
