旭辉朗香郡,285,万,21924,元/平米,3室2厅,中楼层,南,130平米,2012年建,高新,浒墅关经济技术开发区
城市恬园,360,万,24692,元/平米,3室2厅,高楼层,南,145.8平米,2005年建,姑苏,胥江
友新路425号,164,万,18851,元/平米,3室1厅,低楼层,南,87平米,未知年建,姑苏,沧浪新城
路劲主场四五期,362,万,36688,元/平米,2室2厅,中楼层,南,98.67平米,2015年建,工业园区,湖东
万科金品家园,600,万,29703,元/平米,4室2厅,低楼层,南,202平米,2008年建,姑苏,胥江
理想家园,175,万,21342,元/平米,2室2厅,高楼层,南,82平米,2012年建,高新,浒墅关经济技术开发区
越湖名邸,298,万,22407,元/平米,3室2厅,低楼层,南,133平米,2009年建,吴中,城南
采香花园,410,万,37273,元/平米,3室2厅,低楼层,南,110平米,2000年建,姑苏,金门
九龙仓碧堤雅苑,358,万,25572,元/平米,4室2厅,低楼层,南 北,140平米,未知年建,吴中,尹山湖
龙湖狮山原著,510,万,39844,元/平米,3室2厅,低楼层,南 北,128平米,2018年建,高新,狮山
弘阳上湖,246,万,21433,元/平米,3室2厅,低楼层,南,114.78平米,2016年建,吴中,尹山湖
惠丰花园北区,258,万,20315,元/平米,3室2厅,中楼层,南,127平米,2006年建,高新,浒关
合景峰汇八期,240,万,26967,元/平米,3室2厅,中楼层,南,89平米,2012年建,相城,活力岛
新城金郡北区,167,万,21389,元/平米,2室2厅,中楼层,南,78.08平米,2012年建,吴中,城南
南环西路23号,170,万,19541,元/平米,3室1厅,中楼层,南,87平米,2004年建,姑苏,南门
香堤澜湾,151,万,20967,元/平米,2室2厅,低楼层,南,72.02平米,2015年建,工业园区,青剑湖
太阳星辰花园湖邑,189,万,30484,元/平米,1室2厅,中楼层,南,62平米,2010年建,工业园区,东沙湖
中海国际社区（二区）,297,万,35194,元/平米,2室2厅,低楼层,南,84.39平米,2016年建,工业园区,湖东
第五元素,268,万,31792,元/平米,2室2厅,低楼层,南,84.3平米,2006年建,工业园区,湖东CBD
当代万国府MOMΛ,510,万,39618,元/平米,3室2厅,高楼层,南,128.73平米,2018年建,姑苏,平江新城
尚景湾,235,万,17154,元/平米,4室2厅,低楼层,南 北,137平米,2015年建,相城,黄桥
狮山御园,960,万,32784,元/平米,4室2厅,低楼层,南,292.83平米,2017年建,高新,狮山
国际华城,108,万,19846,元/平米,1室2厅,高楼层,南,54.42平米,未知年建,昆山,花桥
格兰公寓,210,万,14089,元/平米,3室2厅,中楼层,南,149.06平米,未知年建,昆山,玉山
苏安新村,288,万,22678,元/平米,4室3厅,高楼层,南,127平米,2013年建,工业园区,东环
路劲主场四五期,327,万,32918,元/平米,2室2厅,中楼层,南,99.34平米,2014年建,工业园区,湖东
万达广场(姑苏区),222,万,23058,元/平米,2室2厅,低楼层,南,96.28平米,2009年建,姑苏,平江新城
金色尚城,231,万,29769,元/平米,2室2厅,低楼层,南,77.6平米,2008年建,工业园区,斜塘
小石城6区香樟园,240,万,19200,元/平米,3室2厅,高楼层,南,125平米,2013年建,吴中,城南
水韵花都家园,190,万,21349,元/平米,3室2厅,低楼层,南,89平米,2011年建,相城,活力岛
朗诗东吴绿郡,250,万,28410,元/平米,2室2厅,高楼层,南,88平米,2015年建,吴中,城南
天虹品上中心,67,万,12642,元/平米,1室1厅,高楼层,南,53平米,未知年建,相城,元和
水墨三十度,326,万,33874,元/平米,2室2厅,低楼层,南,96.24平米,2011年建,工业园区,湖东
合景峰汇四期,225,万,24726,元/平米,3室2厅,中楼层,南,91平米,2016年建,相城,活力岛
中海8号公馆,550,万,44000,元/平米,3室2厅,低楼层,南,125平米,2013年建,工业园区,湖东
南山檀郡,235,万,27012,元/平米,3室2厅,低楼层,南,87平米,2012年建,相城,元和
东湖大郡三期,438,万,33954,元/平米,3室2厅,低楼层,南,129平米,2007年建,工业园区,湖东CBD
齐门人家,236,万,21652,元/平米,3室2厅,高楼层,南 北,109平米,2016年建,姑苏,平江新城
月亮湾3号美颂花园,785,万,40674,元/平米,3室2厅,高楼层,南,193平米,2014年建,工业园区,独墅湖高教区
东湖大郡二期,550,万,34729,元/平米,4室2厅,高楼层,南,158.37平米,2005年建,工业园区,湖东CBD
保利观湖国际,298,万,23774,元/平米,3室2厅,低楼层,南,125.35平米,2012年建,吴中,尹山湖
香城花园一区,239,万,17232,元/平米,3室2厅,低楼层,西南,138.7平米,2012年建,相城,元和
锦绣江南(相城区),220,万,17299,元/平米,3室2厅,低楼层,南 北,127.18平米,2005年建,相城,元和
小石城2区玉兰园,210,万,23077,元/平米,3室2厅,高楼层,南,91平米,2011年建,吴中,城南
月亮湾3号美颂花园,408,万,40841,元/平米,3室2厅,中楼层,南,99.9平米,2000年建,工业园区,独墅湖高教区
欧洲城,450,万,32847,元/平米,3室2厅,高楼层,南 北,137平米,2007年建,工业园区,湖东CBD
群星苑一区,146,万,20996,元/平米,2室1厅,中楼层,南,69.54平米,2010年建,工业园区,娄葑
中海国际社区（六区）,355,万,37766,元/平米,3室2厅,中楼层,南,94平米,2010年建,工业园区,湖东
齐门人家,280,万,22142,元/平米,3室2厅,高楼层,南 北,126.46平米,2015年建,姑苏,平江新城
彩虹新村,316,万,16357,元/平米,5室2厅,低楼层,南,193.19平米,1998年建,姑苏,胥江
阳光美地花园,227,万,23164,元/平米,2室1厅,中楼层,南 北,98平米,2009年建,姑苏,平江新城
中海8号公馆,342,万,42955,元/平米,2室2厅,中楼层,南,79.62平米,2013年建,工业园区,湖东
中海星湖国际,715,万,50710,元/平米,4室2厅,中楼层,南 北,141平米,2009年建,工业园区,玲珑
白塘景苑一二期,688,万,37190,元/平米,4室2厅,中楼层,南,185平米,2016年建,工业园区,白塘
天地源橄榄湾,235,万,23786,元/平米,2室2厅,低楼层,南 北,98.8平米,2009年建,工业园区,斜塘
阳光昆城苑,300,万,17114,元/平米,4室3厅,中楼层,南,175.3平米,2004年建,昆山,玉山
路劲凤凰城,375,万,27174,元/平米,3室2厅,高楼层,南,138平米,2008年建,工业园区,湖东
家悦花园,240,万,26087,元/平米,5室2厅,高楼层,南 北,92平米,2014年建,姑苏,平江新城
现代花园,235,万,15563,元/平米,6室3厅,高楼层,南,151平米,2000年建,姑苏,葑门
太阳星辰花园湖邑,434,万,32879,元/平米,3室2厅,高楼层,南,132平米,2010年建,工业园区,东沙湖
青年公社小区,164,万,17386,元/平米,2室2厅,低楼层,南,94.33平米,2007年建,工业园区,湖东
当代万国府MOMΛ,500,万,34315,元/平米,4室2厅,中楼层,南 北,145.71平米,2018年建,姑苏,平江新城
中旅蓝岸国际,480,万,30038,元/平米,4室2厅,中楼层,南,159.8平米,2011年建,工业园区,斜塘
苏高新天之运,376,万,19127,元/平米,5室1厅,中楼层,南 北,196.59平米,2013年建,高新,枫桥
中锐姑苏尚城,390,万,32948,元/平米,3室2厅,中楼层,南 北,118.37平米,2015年建,姑苏,平江新城
雅戈尔YAKR公馆,605,万,46219,元/平米,3室2厅,低楼层,南 北,130.9平米,2007年建,工业园区,玲珑
虎阜花园东区,215,万,15703,元/平米,5室2厅,高楼层,南,136.92平米,2010年建,姑苏,虎丘
新城金郡南区二期,256,万,20318,元/平米,3室2厅,高楼层,南,126平米,2011年建,吴中,城南
葑门路散盘,200,万,25884,元/平米,3室1厅,中楼层,南,77.27平米,2000年建,姑苏,葑门
欧风丽苑,168,万,27541,元/平米,3室2厅,高楼层,南 北,61平米,2009年建,相城,元和
三元三村,77,万,17907,元/平米,1室1厅,中楼层,南,43平米,1992年建,姑苏,金门
宏葑四村,215,万,20000,元/平米,3室2厅,低楼层,南,107.5平米,1997年建,工业园区,东环
悦湖,280,万,32004,元/平米,3室2厅,低楼层,南,87.49平米,2014年建,工业园区,娄葑
香城花园一区,270,万,19459,元/平米,3室2厅,中楼层,南,138.76平米,2012年建,相城,元和
龙湖狮山天街生活广场三期,620,万,43357,元/平米,4室2厅,高楼层,南,143平米,未知年建,高新,狮山
欧洲花园,255,万,21729,元/平米,3室2厅,中楼层,南,117.36平米,2001年建,工业园区,娄葑
玉成家园二期,212,万,17125,元/平米,3室2厅,高楼层,南 北,123.8平米,2009年建,相城,活力岛
世茂石湖湾,205,万,20919,元/平米,3室2厅,高楼层,南,98平米,2015年建,吴中,城南
东港二村,280,万,20296,元/平米,5室2厅,高楼层,南,137.96平米,1999年建,工业园区,东环
新城石湖公馆,350,万,20711,元/平米,4室2厅,中楼层,南,169平米,2015年建,吴中,越溪
荣域花园,500,万,42017,元/平米,3室2厅,中楼层,南,119平米,2009年建,工业园区,双湖
天骄美地公寓,310,万,29524,元/平米,4室2厅,中楼层,南,105平米,2013年建,工业园区,娄葑
水香六村,245,万,19246,元/平米,3室2厅,中楼层,南,127.3平米,1999年建,姑苏,沧浪新城
水岸清华瀚宫,275,万,20371,元/平米,2室2厅,低楼层,南,135平米,2015年建,吴中,城南
名都花园(虎丘区),410,万,24405,元/平米,4室2厅,高楼层,南 北,168平米,2001年建,高新,狮山
阳光水榭花园,268,万,19421,元/平米,3室2厅,中楼层,南,138平米,2015年建,吴中,城南
家悦花园,225,万,21054,元/平米,3室2厅,低楼层,南 北,106.87平米,2014年建,姑苏,平江新城
锦沧名苑,360,万,31035,元/平米,3室2厅,高楼层,南,116平米,2010年建,姑苏,沧浪新城
富华苑,220,万,23636,元/平米,3室2厅,低楼层,南,93.08平米,2006年建,工业园区,东环
华辰嘉园北区,192,万,22383,元/平米,2室2厅,中楼层,南 北,85.78平米,2010年建,相城,活力岛
太阳城缘邑,409,万,37523,元/平米,3室2厅,中楼层,南 北,109平米,2016年建,工业园区,东沙湖
中海国际社区（五区）,570,万,46584,元/平米,3室2厅,高楼层,南 北,122.36平米,2013年建,工业园区,湖东
南山檀郡,225,万,25569,元/平米,3室1厅,低楼层,南,88平米,2014年建,相城,元和
弘阳上湖,300,万,26316,元/平米,3室2厅,低楼层,南 北,114平米,2016年建,吴中,尹山湖
新城石湖公馆,230,万,23712,元/平米,3室2厅,中楼层,南,97平米,2015年建,吴中,越溪
宏葑新村,190,万,19388,元/平米,3室2厅,高楼层,南,98平米,1997年建,姑苏,苏州大学
水云居西区,880,万,46596,元/平米,4室2厅,高楼层,南,188.86平米,2008年建,工业园区,双湖
东方花园(工业园区),295,万,27857,元/平米,2室2厅,中楼层,南,105.9平米,2013年建,工业园区,东环
越湖家天下,182,万,22083,元/平米,2室2厅,低楼层,南 北,82.42平米,2011年建,吴中,城南
中海双湾花园一期,287,万,24957,元/平米,3室2厅,高楼层,南 北,115平米,2015年建,吴中,尹山湖
万道尊品,459,万,33261,元/平米,4室2厅,高楼层,南,138平米,2014年建,高新,狮山
星湖花海,193,万,17626,元/平米,4室2厅,高楼层,南,109.5平米,2015年建,相城,元和
诚河新旅城二区,226,万,19578,元/平米,3室2厅,高楼层,南,115.44平米,2015年建,吴中,木渎
华村苑,173,万,18543,元/平米,2室2厅,高楼层,暂无数据,93.3平米,2014年建,吴中,城南
正荣国领,310,万,21927,元/平米,4室2厅,中楼层,暂无数据,141.38平米,2016年建,吴中,南双湖
桂花新村,470,万,25208,元/平米,3室3厅,高楼层,南,186.45平米,1996年建,姑苏,南门
中天和景苑,252,万,21356,元/平米,3室2厅,中楼层,南,118平米,2013年建,吴中,城南
东港新村,185,万,21143,元/平米,3室1厅,高楼层,南,87.5平米,1998年建,工业园区,东环
香城花园二区,236,万,22330,元/平米,3室2厅,中楼层,南,105.69平米,2007年建,相城,元和
晋合水巷邻里,460,万,49304,元/平米,1室1厅,低楼层,南,93.3平米,2010年建,工业园区,双湖
海尚壹品,378,万,58154,元/平米,1室1厅,高楼层,南,65平米,2012年建,工业园区,玲珑
自由水岸花园,285,万,38597,元/平米,1室2厅,低楼层,南,73.84平米,2006年建,工业园区,湖东CBD
二郎巷,128,万,25099,元/平米,2室0厅,低楼层,南,51平米,1981年建,姑苏,十全街
新城花园,337,万,30768,元/平米,3室2厅,高楼层,南 北,109.53平米,2013年建,工业园区,湖西CBD
东港新村,160,万,24772,元/平米,2室1厅,中楼层,南,64.59平米,1998年建,工业园区,东环
香城花园三区,232,万,20715,元/平米,3室2厅,高楼层,南,112平米,2008年建,相城,元和
华村苑,210,万,14479,元/平米,3室2厅,中楼层,南,145.04平米,2014年建,吴中,城南
新城金郡南区二期,254,万,22478,元/平米,3室2厅,低楼层,南,113平米,2012年建,吴中,城南
越湖名邸,194,万,18047,元/平米,2室2厅,中楼层,南,107.5平米,2009年建,吴中,城南
新城金郡南区二期,189,万,20323,元/平米,3室2厅,低楼层,南,93平米,2013年建,吴中,城南
鼎盛花园,345,万,27491,元/平米,3室2厅,中楼层,南 北,125.5平米,2009年建,吴中,苏苑
中海双湾花园一期,250,万,23796,元/平米,3室2厅,低楼层,南,105.06平米,2015年建,吴中,尹山湖
九龙仓风华里,450,万,35960,元/平米,3室2厅,低楼层,南,125.14平米,2017年建,工业园区,东沙湖
欧风丽苑,235,万,21640,元/平米,3室2厅,中楼层,南,108.6平米,2009年建,相城,元和
九龙仓繁华里,505,万,42084,元/平米,3室2厅,中楼层,南,120平米,2014年建,工业园区,东沙湖
淞泽社区淞泽家园三区,318,万,15666,元/平米,5室3厅,高楼层,南,203平米,2006年建,工业园区,车坊
金辉融侨城,380,万,28756,元/平米,4室2厅,中楼层,南,132.15平米,2015年建,相城,活力岛
湖滨花园(吴中区),388,万,25952,元/平米,3室2厅,中楼层,南,149.51平米,2011年建,吴中,郭巷
中茵皇冠国际,2189,万,54453,元/平米,5室2厅,高楼层,南,402平米,2014年建,工业园区,湖西CBD
水墨三十度,540,万,38849,元/平米,3室2厅,低楼层,南,139平米,2011年建,工业园区,湖东
东湖大郡三期,398,万,34609,元/平米,3室2厅,低楼层,南,115平米,2006年建,工业园区,湖东CBD
路劲凤凰城,235,万,22794,元/平米,2室2厅,低楼层,南,103.1平米,2008年建,工业园区,湖东
金辉融侨城,225,万,22839,元/平米,3室2厅,低楼层,南,98.52平米,2012年建,相城,活力岛
路劲凤凰城,335,万,25857,元/平米,3室2厅,高楼层,南,129.56平米,2007年建,工业园区,湖东
路劲凤凰城,378,万,27856,元/平米,3室2厅,中楼层,南,135.7平米,2007年建,工业园区,湖东
中海御湖熙岸西区,680,万,49080,元/平米,3室2厅,高楼层,南,138.55平米,2008年建,工业园区,双湖
路劲凤凰城,412,万,29144,元/平米,3室2厅,中楼层,南,141.37平米,2008年建,工业园区,湖东
中南锦苑(工业园区),430,万,33386,元/平米,3室2厅,中楼层,南 北,128.8平米,2016年建,工业园区,斜塘
新城招商香溪源,154,万,17500,元/平米,3室2厅,低楼层,南,88平米,2019年建,吴江,太湖新城（吴江）
昆北公寓,158,万,16023,元/平米,3室2厅,中楼层,南,98.61平米,2003年建,昆山,玉山
双银国际金融城,87,万,13790,元/平米,3室1厅,高楼层,北,63.09平米,2013年建,吴中,郭巷
雅戈尔伯爵,615,万,52119,元/平米,3室2厅,中楼层,南,118平米,2009年建,工业园区,玲珑
新升新苑,285,万,23784,元/平米,5室2厅,高楼层,南,119.83平米,2001年建,高新,狮山
路劲主场一期,335,万,32333,元/平米,3室2厅,高楼层,南,103.61平米,2010年建,工业园区,湖东
徐家浜二村,216,万,24189,元/平米,3室2厅,低楼层,南,89.3平米,1999年建,工业园区,东环
新康花园,358,万,23867,元/平米,3室2厅,高楼层,南,150平米,2001年建,姑苏,胥江
南山巴黎印象,500,万,33074,元/平米,4室2厅,高楼层,南,151.18平米,2008年建,工业园区,湖东CBD
都市花园东区,880,万,51163,元/平米,3室2厅,低楼层,南,172平米,2001年建,工业园区,湖西CBD
保利观湖国际,290,万,22343,元/平米,3室2厅,低楼层,南,129.8平米,2012年建,吴中,尹山湖
恒润后街,394,万,31206,元/平米,3室2厅,中楼层,南,126.26平米,未知年建,工业园区,娄葑
欧风丽苑,190,万,19792,元/平米,2室2厅,低楼层,南,96平米,2009年建,相城,元和
晨曦馨苑,355,万,23356,元/平米,4室2厅,高楼层,南,152平米,2008年建,相城,元和
自由水岸花园,275,万,36290,元/平米,2室2厅,中楼层,南,75.78平米,2008年建,工业园区,湖东CBD
旭辉悦庭,160,万,21045,元/平米,2室2厅,高楼层,南,76.03平米,2015年建,高新,浒关
嘉和丽园,260,万,18310,元/平米,4室2厅,高楼层,南,142平米,2005年建,相城,元和
三元三村,73,万,17320,元/平米,1室1厅,高楼层,南,42.15平米,1998年建,姑苏,金门
太阳星辰花园湖邑,199,万,30616,元/平米,1室2厅,低楼层,南,65平米,2010年建,工业园区,东沙湖
禧悦,128,万,22069,元/平米,1室1厅,高楼层,南,58平米,2016年建,高新,狮山
水墨三十度,289,万,32708,元/平米,2室2厅,高楼层,南,88.36平米,2012年建,工业园区,湖东
北园新村,90,万,19781,元/平米,2室1厅,中楼层,南,45.5平米,1990年建,姑苏,齐门
水墨三十度,436,万,34470,元/平米,3室2厅,低楼层,南 北,126.49平米,2012年建,工业园区,湖东
青湖丽苑星湖客,353,万,29647,元/平米,3室2厅,低楼层,南,119.07平米,2008年建,工业园区,青剑湖
阳光水榭花园,137,万,21077,元/平米,1室1厅,中楼层,南 北,65平米,2015年建,吴中,城南
黄天荡路60号,280,万,21961,元/平米,3室2厅,高楼层,南,127.5平米,2000年建,工业园区,娄葑
乐嘉大厦,255,万,41130,元/平米,1室1厅,中楼层,东南,62平米,2010年建,工业园区,湖东CBD
花好月圆,330,万,23240,元/平米,4室2厅,高楼层,南,142平米,2012年建,相城,元和
仁泰花园,215,万,15809,元/平米,3室2厅,低楼层,南,136平米,2011年建,吴中,城南
阳光美地花园,342,万,24815,元/平米,3室2厅,高楼层,南 北,137.82平米,2009年建,姑苏,平江新城
中海国际社区（二区）,327,万,35004,元/平米,2室2厅,高楼层,南,93.42平米,2016年建,工业园区,湖东
建屋海德公园,630,万,34055,元/平米,5室2厅,高楼层,南,185平米,2016年建,工业园区,独墅湖高教区
金色尚城,236,万,29072,元/平米,2室2厅,中楼层,南,81.18平米,2008年建,工业园区,斜塘
新华苑,320,万,18457,元/平米,5室3厅,高楼层,南,173.38平米,2004年建,工业园区,娄葑
小石城2区玉兰园,265,万,17550,元/平米,4室2厅,低楼层,南,151平米,2011年建,吴中,城南
金辉融侨城,245,万,20941,元/平米,3室2厅,低楼层,南,117平米,2013年建,相城,活力岛
新康花园,235,万,22816,元/平米,3室2厅,高楼层,南,103平米,2001年建,姑苏,胥江
国香雅苑,290,万,19728,元/平米,4室2厅,中楼层,南,147平米,2010年建,吴中,郭巷
合景峰汇九期,246,万,23429,元/平米,3室2厅,中楼层,南,105平米,2013年建,相城,活力岛
中海国际社区（二区）,388,万,32466,元/平米,3室2厅,高楼层,南,119.51平米,2016年建,工业园区,湖东
绿地华尔道,439,万,50143,元/平米,3室2厅,低楼层,南,87.55平米,2013年建,工业园区,白塘
中海8号公馆,327,万,40025,元/平米,2室2厅,高楼层,南,81.7平米,2013年建,工业园区,湖东
清水湾花园,195,万,21196,元/平米,3室2厅,高楼层,南,92平米,2005年建,吴中,城南
金辉融侨城,215,万,21793,元/平米,3室2厅,高楼层,南 北,98.66平米,2013年建,相城,活力岛
晨曦馨苑,251,万,18930,元/平米,3室2厅,中楼层,南 北,132.6平米,2008年建,相城,元和
合景峰汇四期,258,万,24108,元/平米,4室1厅,低楼层,南,107.02平米,2011年建,相城,活力岛
太阳星辰花园湖邑,195,万,30000,元/平米,1室1厅,低楼层,西南,65平米,2010年建,工业园区,东沙湖
华辰嘉园北区,220,万,22447,元/平米,3室2厅,低楼层,南 北,98.01平米,2010年建,相城,活力岛
翰林缘,265,万,27605,元/平米,2室2厅,高楼层,南,96平米,2010年建,工业园区,独墅湖高教区
苏锦一村,305,万,17942,元/平米,4室2厅,中楼层,南,170平米,1997年建,姑苏,平江新城
太阳星辰花园泊朗峰,398,万,35451,元/平米,3室2厅,低楼层,南 北,112.27平米,2012年建,工业园区,东沙湖
中海8号公馆,390,万,45349,元/平米,3室2厅,中楼层,南,86平米,2013年建,工业园区,湖东
合景峰汇八期,225,万,25245,元/平米,3室2厅,高楼层,南 北,89.13平米,未知年建,相城,活力岛
华辰嘉园北区,174,万,21400,元/平米,2室2厅,中楼层,南,81.31平米,2010年建,相城,活力岛
中梁天御一区,300,万,33573,元/平米,3室2厅,中楼层,南 北,89.36平米,2013年建,姑苏,平江新城
中新翠湖,475,万,34746,元/平米,3室2厅,低楼层,南,136.71平米,2012年建,工业园区,青剑湖
中海国际社区（一区）,293,万,37719,元/平米,2室2厅,中楼层,南,77.68平米,2012年建,工业园区,湖东
杨枝北苑,173,万,20727,元/平米,3室1厅,高楼层,南,83.47平米,2000年建,姑苏,葑门
三元三村,110,万,19724,元/平米,2室1厅,中楼层,南,55.77平米,1998年建,姑苏,金门
万科魅力花园,210,万,20389,元/平米,3室2厅,中楼层,东南,103平米,未知年建,昆山,花桥
常发香城湾三期,162,万,20396,元/平米,2室2厅,高楼层,南,79.43平米,未知年建,昆山,花桥
九龙仓碧堤雅苑,265,万,25729,元/平米,3室2厅,低楼层,南 北,103平米,2015年建,吴中,尹山湖
东环新村,128,万,19711,元/平米,3室1厅,高楼层,南,64.94平米,1997年建,姑苏,娄门
康桥丽都,280,万,24293,元/平米,3室2厅,高楼层,南,115.26平米,2009年建,相城,元和
伟业迎春世家,155,万,18047,元/平米,2室2厅,中楼层,南,85.89平米,未知年建,吴江,太湖新城（吴江）
香城颐园,263,万,21133,元/平米,3室2厅,低楼层,南,124.45平米,2011年建,相城,元和
嘉和丽园,165,万,17011,元/平米,2室1厅,高楼层,南,97平米,2007年建,相城,元和
中海御湖熙岸东区,645,万,45124,元/平米,4室2厅,低楼层,南 北,142.94平米,2008年建,工业园区,双湖
首开班芙春天花园,225,万,20772,元/平米,4室2厅,中楼层,南,108.32平米,2013年建,相城,活力岛
新城金郡南区二期,190,万,21540,元/平米,3室2厅,中楼层,南,88.21平米,2012年建,吴中,城南
华辰嘉园北区,174,万,21482,元/平米,2室2厅,中楼层,南,81平米,2010年建,相城,活力岛
风华苑,249,万,14911,元/平米,3室2厅,低楼层,南,167平米,2005年建,工业园区,东环
中交璟庭,205,万,20298,元/平米,3室2厅,高楼层,南,101平米,未知年建,吴江,太湖新城（吴江）
东港二村,245,万,28810,元/平米,3室2厅,低楼层,南,85.04平米,1998年建,工业园区,东环
小石城8区梧桐园,195,万,20319,元/平米,3室1厅,中楼层,南,95.97平米,2015年建,吴中,城南
香城花园三区,255,万,20268,元/平米,3室2厅,低楼层,南,125.82平米,2008年建,相城,元和
恒润新新家园,245,万,21305,元/平米,3室2厅,低楼层,南,115平米,2004年建,姑苏,留园西园
嘉裕花园(姑苏区),180,万,20950,元/平米,2室2厅,高楼层,南,85.92平米,2013年建,姑苏,平江新城
维纳阳光花园南区,220,万,27997,元/平米,2室2厅,高楼层,南,78.58平米,2012年建,工业园区,青剑湖
首开国风华府,286,万,21504,元/平米,3室2厅,低楼层,南,133平米,2013年建,吴中,城南
世茂石湖湾,260,万,26375,元/平米,2室2厅,中楼层,南,98.58平米,2015年建,吴中,城南
汇元坊,230,万,21572,元/平米,3室2厅,中楼层,南,106.62平米,2003年建,姑苏,平江新城
新城金郡南区二期,225,万,18021,元/平米,3室2厅,低楼层,南,124.86平米,2012年建,吴中,城南
南山檀郡,240,万,27682,元/平米,3室1厅,低楼层,南 北,86.7平米,2012年建,相城,元和
新城金郡北区,230,万,16789,元/平米,3室2厅,低楼层,南,137平米,2012年建,吴中,城南
中天和景苑,194,万,22943,元/平米,2室2厅,高楼层,南,84.56平米,2014年建,吴中,城南
新城金郡北区,159,万,20922,元/平米,2室2厅,中楼层,南,76平米,2012年建,吴中,城南
天骄美地公寓,270,万,30121,元/平米,4室2厅,中楼层,南,89.64平米,2013年建,工业园区,娄葑
新城红树湾,175,万,20349,元/平米,3室2厅,高楼层,南,86平米,2016年建,吴江,太湖新城（吴江）
中海国际社区（二区）,409,万,34241,元/平米,3室2厅,高楼层,南,119.45平米,2016年建,工业园区,湖东
伊顿花园,308,万,44729,元/平米,1室2厅,低楼层,东北,68.86平米,2006年建,工业园区,湖东CBD
水韵花都家园,304,万,21285,元/平米,5室2厅,高楼层,南 北,142.83平米,2011年建,相城,活力岛
中天湖畔花园,850,万,38991,元/平米,4室2厅,中楼层,南,218平米,2004年建,工业园区,湖西CBD
新城金郡南区二期,166,万,20000,元/平米,2室2厅,中楼层,南,83平米,2013年建,吴中,城南
中海8号公馆,434,万,40531,元/平米,3室2厅,高楼层,南,107.08平米,2013年建,工业园区,湖东
中海双湾花园一期,232,万,23849,元/平米,3室2厅,中楼层,南,97.28平米,2016年建,吴中,尹山湖
水韵花都家园二期,210,万,24788,元/平米,3室2厅,中楼层,南 北,84.72平米,2014年建,相城,活力岛
石湖华城湖郡华庭,266,万,19143,元/平米,3室1厅,低楼层,南,138.96平米,2011年建,吴中,越溪
玲珑湾花园二区,715,万,48223,元/平米,3室2厅,中楼层,南,148.27平米,2006年建,工业园区,玲珑
太阳城缘邑,410,万,35043,元/平米,3室2厅,高楼层,南,117平米,2016年建,工业园区,东沙湖
沁怡家园,449,万,41963,元/平米,2室2厅,低楼层,南,107平米,2010年建,高新,狮山
鑫苑国际城市花园(虎丘区),312,万,31433,元/平米,3室2厅,低楼层,南,99.26平米,2009年建,高新,枫桥
克拉水城,1500,万,40761,元/平米,6室2厅,独栋,南,368平米,未知年建,昆山,巴城
绿地21城D区,155,万,18495,元/平米,2室2厅,低楼层,南,83.81平米,2009年建,昆山,花桥
首开常青藤,245,万,24020,元/平米,3室2厅,中楼层,南,102平米,2015年建,吴中,尹山湖
伟业迎春世家,158,万,18064,元/平米,2室2厅,中楼层,南,87.47平米,2015年建,吴江,太湖新城（吴江）
小石城2区玉兰园,235,万,20615,元/平米,3室2厅,中楼层,南,114平米,2011年建,吴中,城南
路南苑,225,万,18596,元/平米,3室2厅,中楼层,南,121平米,未知年建,姑苏,留园西园
东二路小区,332,万,18445,元/平米,5室3厅,高楼层,南,180平米,2000年建,姑苏,南门
玉兰新村,270,万,28234,元/平米,3室1厅,高楼层,南,95.63平米,1996年建,姑苏,南门
枫情水岸,560,万,40722,元/平米,4室2厅,低楼层,南,137.52平米,2010年建,工业园区,湖东CBD
中海国际社区（一区）,292,万,37591,元/平米,2室2厅,中楼层,南,77.68平米,2012年建,工业园区,湖东
维纳阳光花园北区,158,万,28728,元/平米,2室1厅,低楼层,南,55平米,2012年建,工业园区,青剑湖
桂花新村,348,万,33929,元/平米,4室2厅,高楼层,暂无数据,102.57平米,1996年建,姑苏,南门
世茂运河城尚运苑,633,万,26937,元/平米,4室2厅,中楼层,南,235平米,未知年建,姑苏,沧浪新城
阳光水榭花园,480,万,22371,元/平米,4室3厅,高楼层,南,214.57平米,2015年建,吴中,城南
香城花园三区,230,万,20518,元/平米,3室2厅,高楼层,南 北,112.1平米,2008年建,相城,元和
施林巷散盘,560,万,37534,元/平米,5室3厅,低楼层,南,149.2平米,未知年建,姑苏,桃花坞
华润城立方,270,万,26435,元/平米,3室2厅,高楼层,南,102.14平米,2015年建,相城,活力岛
康桥溪岸花园,200,万,24768,元/平米,4室2厅,高楼层,南,80.75平米,2013年建,相城,活力岛
新庄新村,205,万,21279,元/平米,3室2厅,高楼层,南,96.34平米,1998年建,姑苏,留园西园
中海国际社区（七区）,286,万,37143,元/平米,2室2厅,高楼层,南,77平米,2010年建,工业园区,湖东
香城花园三区,275,万,19386,元/平米,4室2厅,高楼层,南,141.86平米,2008年建,相城,元和
恒基水漾花城,187,万,21455,元/平米,3室2厅,高楼层,南,87.16平米,2017年建,相城,活力岛
康桥丽都,308,万,21950,元/平米,4室2厅,低楼层,南 北,140.32平米,2009年建,相城,元和
水韵花都家园,182,万,20450,元/平米,2室2厅,中楼层,南,89平米,2014年建,相城,活力岛
